,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,Total Price,Year,Total_Price
894,O00895,C0074,P082,3,2023-01-15,West,Footwear,545.01,1635.03,2023,1635.03
895,O00896,C0268,P058,4,2023-01-23,Job,Accessories,535.79,2143.16,2023,2143.16
896,O00897,C0123,P023,5,2023-01-09,Seem,Footwear,71.16,355.79999999999995,2023,355.79999999999995
897,O00898,C0355,P005,5,2023-01-04,Protect,Footwear,68.06,340.3,2023,340.3
898,O00899,C0093,P092,4,2023-01-02,Coach,Electronics,588.3,2353.2,2023,2353.2
899,O00900,C0314,P012,3,2023-01-03,Section,Footwear,597.66,1792.98,2023,1792.98
900,O00901,C0179,P054,1,2023-01-03,Follow,Electronics,338.23,338.23,2023,338.23
901,O00902,C0286,P031,2,2023-01-19,Eat,Clothing,168.44,336.88,2023,336.88
902,O00903,C0297,P042,4,2023-02-17,Find,Accessories,304.87,1219.48,2023,1219.48
903,O00904,C0102,P096,3,2023-02-04,Service,Footwear,872.76,2618.2799999999997,2023,2618.2799999999997
904,O00905,C0118,P100,1,2023-02-20,Everything,Home,922.89,922.89,2023,922.89
905,O00906,C0167,P030,1,2023-02-12,Ask,Footwear,167.84,167.84,2023,167.84
906,O00907,C0122,P095,4,2023-02-28,Program,Clothing,23.02,92.08,2023,92.08
907,O00908,C0446,P026,4,2023-02-25,North,Accessories,842.62,3370.48,2023,3370.48
908,O00909,C0457,P029,1,2023-02-18,Believe,Electronics,205.62,205.62,2023,205.62
909,O00910,C0242,P075,4,2023-02-17,Some,Accessories,798.31,3193.24,2023,3193.24
910,O00911,C0028,P056,2,2023-02-08,While,Footwear,795.06,1590.12,2023,1590.12
911,O00912,C0111,P079,4,2023-02-15,Dream,Clothing,721.44,2885.76,2023,2885.76
912,O00913,C0092,P050,3,2023-02-25,Operation,Accessories,626.12,1878.3600000000001,2023,1878.3600000000001
913,O00914,C0070,P059,2,2023-02-21,Network,Home,894.42,1788.84,2023,1788.84
914,O00915,C0324,P046,3,2023-02-22,Around,Electronics,900.08,2700.2400000000002,2023,2700.2400000000002
915,O00916,C0104,P043,2,2023-02-07,Force,Clothing,748.87,1497.74,2023,1497.74
916,O00917,C0017,P089,5,2023-02-09,Value,Accessories,464.7,2323.5,2023,2323.5
917,O00918,C0031,P036,2,2023-02-02,News,Clothing,877.81,1755.62,2023,1755.62
918,O00919,C0057,P060,4,2023-02-07,Management,Home,789.65,3158.6,2023,3158.6
919,O00920,C0215,P022,3,2023-02-04,Tax,Home,185.33,555.99,2023,555.99
920,O00921,C0113,P038,5,2023-02-26,Black,Electronics,817.52,4087.6,2023,4087.6
921,O00922,C0081,P082,5,2023-02-05,West,Footwear,545.01,2725.05,2023,2725.05
922,O00923,C0464,P022,5,2023-02-22,Tax,Home,185.33,926.6500000000001,2023,926.6500000000001
923,O00924,C0497,P071,2,2023-02-28,Same,Electronics,115.08,230.16,2023,230.16
924,O00925,C0045,P053,5,2023-02-16,Be,Home,629.57,3147.8500000000004,2023,3147.8500000000004
925,O00926,C0251,P028,5,2023-02-16,Work,Home,796.29,3981.45,2023,3981.45
926,O00927,C0243,P060,3,2023-02-06,Management,Home,789.65,2368.95,2023,2368.95
927,O00928,C0008,P094,4,2023-02-06,North,Electronics,613.4,2453.6,2023,2453.6
928,O00929,C0377,P032,2,2023-02-22,Most,Clothing,815.5,1631.0,2023,1631.0
929,O00930,C0168,P056,5,2023-02-02,While,Footwear,795.06,3975.2999999999997,2023,3975.2999999999997
930,O00931,C0114,P076,2,2023-02-02,Amount,Electronics,154.17,308.34,2023,308.34
931,O00932,C0468,P074,1,2023-02-21,Add,Electronics,400.3,400.3,2023,400.3
932,O00933,C0214,P006,1,2023-02-12,Keep,Electronics,990.01,990.01,2023,990.01
933,O00934,C0241,P094,5,2023-02-10,North,Electronics,613.4,3067.0,2023,3067.0
934,O00935,C0018,P055,5,2023-02-07,According,Footwear,143.58,717.9000000000001,2023,717.9000000000001
935,O00936,C0202,P062,1,2023-02-14,Program,Clothing,315.16,315.16,2023,315.16
936,O00937,C0232,P064,2,2023-02-09,Likely,Home,745.23,1490.46,2023,1490.46
937,O00938,C0043,P072,1,2023-02-11,Phone,Footwear,847.22,847.22,2023,847.22
938,O00939,C0355,P094,4,2023-02-20,North,Electronics,613.4,2453.6,2023,2453.6
939,O00940,C0487,P028,2,2023-02-26,Work,Home,796.29,1592.58,2023,1592.58
940,O00941,C0184,P038,2,2023-02-25,Black,Electronics,817.52,1635.04,2023,1635.04
941,O00942,C0332,P012,1,2023-02-15,Section,Footwear,597.66,597.66,2023,597.66
942,O00943,C0246,P086,3,2023-02-02,Edge,Home,908.91,2726.73,2023,2726.73
943,O00944,C0083,P091,4,2023-02-04,Foot,Clothing,157.58,630.32,2023,630.32
944,O00945,C0440,P074,5,2023-02-24,Add,Electronics,400.3,2001.5,2023,2001.5
945,O00946,C0013,P059,4,2023-02-02,Network,Home,894.42,3577.68,2023,3577.68
946,O00947,C0396,P018,4,2023-02-18,Maybe,Accessories,965.2,3860.8,2023,3860.8
947,O00948,C0095,P048,4,2023-02-06,Consumer,Clothing,545.84,2183.36,2023,2183.36
948,O00949,C0361,P082,1,2023-02-06,West,Footwear,545.01,545.01,2023,545.01
949,O00950,C0441,P081,1,2023-02-26,Change,Accessories,695.48,695.48,2023,695.48
950,O00951,C0198,P089,3,2023-02-01,Value,Accessories,464.7,1394.1,2023,1394.1
951,O00952,C0272,P005,3,2023-02-16,Protect,Footwear,68.06,204.18,2023,204.18
952,O00953,C0219,P097,3,2023-02-17,Away,Home,932.46,2797.38,2023,2797.38
953,O00954,C0358,P079,5,2023-02-04,Dream,Clothing,721.44,3607.2000000000003,2023,3607.2000000000003
954,O00955,C0295,P027,1,2023-02-03,Ahead,Clothing,144.07,144.07,2023,144.07
955,O00956,C0318,P043,1,2023-02-08,Force,Clothing,748.87,748.87,2023,748.87
956,O00957,C0264,P087,3,2023-02-24,Body,Footwear,585.47,1756.41,2023,1756.41
957,O00958,C0455,P007,1,2023-02-15,Finish,Clothing,325.74,325.74,2023,325.74
958,O00959,C0197,P047,4,2023-02-19,Standard,Footwear,386.97,1547.88,2023,1547.88
959,O00960,C0448,P027,5,2023-03-02,Ahead,Clothing,144.07,720.3499999999999,2023,720.3499999999999
960,O00961,C0488,P081,1,2023-03-12,Change,Accessories,695.48,695.48,2023,695.48
961,O00962,C0151,P054,5,2023-03-12,Follow,Electronics,338.23,1691.15,2023,1691.15
962,O00963,C0478,P017,4,2023-03-06,Happen,Accessories,831.47,3325.88,2023,3325.88
963,O00964,C0178,P054,4,2023-03-21,Follow,Electronics,338.23,1352.92,2023,1352.92
964,O00965,C0378,P083,1,2023-03-18,Ready,Accessories,255.54,255.54,2023,255.54
965,O00966,C0150,P025,1,2023-03-23,General,Accessories,576.6,576.6,2023,576.6
966,O00967,C0012,P030,5,2023-03-03,Ask,Footwear,167.84,839.2,2023,839.2
967,O00968,C0331,P043,4,2023-03-18,Force,Clothing,748.87,2995.48,2023,2995.48
968,O00969,C0297,P044,3,2023-03-23,Detail,Home,505.21,1515.6299999999999,2023,1515.6299999999999
969,O00970,C0249,P076,5,2023-03-25,Amount,Electronics,154.17,770.8499999999999,2023,770.8499999999999
970,O00971,C0432,P071,4,2023-03-07,Same,Electronics,115.08,460.32,2023,460.32
971,O00972,C0235,P039,5,2023-03-05,Bed,Clothing,441.94,2209.7,2023,2209.7
972,O00973,C0068,P040,2,2023-03-11,Some,Electronics,380.06,760.12,2023,760.12
973,O00974,C0405,P034,2,2023-03-08,Many,Electronics,525.45,1050.9,2023,1050.9
974,O00975,C0248,P048,3,2023-03-18,Consumer,Clothing,545.84,1637.52,2023,1637.52
975,O00976,C0395,P007,2,2023-03-04,Finish,Clothing,325.74,651.48,2023,651.48
976,O00977,C0181,P037,4,2023-03-21,Store,Home,395.48,1581.92,2023,1581.92
977,O00978,C0490,P022,5,2023-03-16,Tax,Home,185.33,926.6500000000001,2023,926.6500000000001
978,O00979,C0474,P021,5,2023-03-24,Art,Electronics,938.65,4693.25,2023,4693.25
979,O00980,C0147,P024,2,2023-03-31,Night,Footwear,742.42,1484.84,2023,1484.84
980,O00981,C0430,P091,2,2023-03-25,Foot,Clothing,157.58,315.16,2023,315.16
981,O00982,C0083,P031,1,2023-03-19,Eat,Clothing,168.44,168.44,2023,168.44
982,O00983,C0022,P041,5,2023-03-28,Behind,Footwear,465.37,2326.85,2023,2326.85
983,O00984,C0065,P057,3,2023-03-31,On,Accessories,621.97,1865.91,2023,1865.91
984,O00985,C0190,P024,2,2023-03-23,Night,Footwear,742.42,1484.84,2023,1484.84
985,O00986,C0288,P091,1,2023-03-07,Foot,Clothing,157.58,157.58,2023,157.58
986,O00987,C0341,P041,3,2023-03-25,Behind,Footwear,465.37,1396.1100000000001,2023,1396.1100000000001
987,O00988,C0076,P048,4,2023-03-24,Consumer,Clothing,545.84,2183.36,2023,2183.36
988,O00989,C0277,P021,5,2023-03-25,Art,Electronics,938.65,4693.25,2023,4693.25
989,O00990,C0155,P016,1,2023-03-08,Mind,Footwear,929.88,929.88,2023,929.88
990,O00991,C0208,P064,2,2023-03-11,Likely,Home,745.23,1490.46,2023,1490.46
991,O00992,C0486,P059,3,2023-03-12,Network,Home,894.42,2683.2599999999998,2023,2683.2599999999998
992,O00993,C0080,P001,5,2023-03-29,Stage,Clothing,534.93,2674.6499999999996,2023,2674.6499999999996
993,O00994,C0500,P065,3,2023-03-09,Environmental,Electronics,38.36,115.08,2023,115.08
994,O00995,C0332,P091,3,2023-03-17,Foot,Clothing,157.58,472.74,2023,472.74
995,O00996,C0243,P038,5,2023-03-22,Black,Electronics,817.52,4087.6,2023,4087.6
996,O00997,C0342,P019,5,2023-03-14,Feeling,Accessories,128.68,643.4000000000001,2023,643.4000000000001
997,O00998,C0374,P057,3,2023-03-09,On,Accessories,621.97,1865.91,2023,1865.91
998,O00999,C0353,P015,4,2023-03-02,Strategy,Home,352.12,1408.48,2023,1408.48
999,O01000,C0461,P006,2,2023-03-03,Keep,Electronics,990.01,1980.02,2023,1980.02
1000,O01001,C0348,P071,1,2023-03-12,Same,Electronics,115.08,115.08,2023,115.08
1001,O01002,C0158,P004,4,2023-03-12,Evening,Clothing,138.74,554.96,2023,554.96
1002,O01003,C0317,P029,4,2023-03-15,Believe,Electronics,205.62,822.48,2023,822.48
1003,O01004,C0183,P012,3,2023-03-16,Section,Footwear,597.66,1792.98,2023,1792.98
1004,O01005,C0029,P078,2,2023-03-17,Where,Accessories,723.64,1447.28,2023,1447.28
1005,O01006,C0299,P068,2,2023-03-17,Market,Accessories,877.38,1754.76,2023,1754.76
1006,O01007,C0401,P099,3,2023-03-27,So,Electronics,698.17,2094.5099999999998,2023,2094.5099999999998
1007,O01008,C0101,P003,1,2023-03-04,Number,Home,339.92,339.92,2023,339.92
1008,O01009,C0276,P058,1,2023-03-16,Job,Accessories,535.79,535.79,2023,535.79
1009,O01010,C0500,P066,4,2023-03-23,Such,Accessories,572.04,2288.16,2023,2288.16
1010,O01011,C0100,P063,3,2023-03-18,Table,Home,252.25,756.75,2023,756.75
1011,O01012,C0309,P078,5,2023-03-22,Where,Accessories,723.64,3618.2,2023,3618.2
1012,O01013,C0484,P008,3,2023-03-27,Table,Clothing,810.83,2432.4900000000002,2023,2432.4900000000002
1013,O01014,C0204,P019,4,2023-03-18,Feeling,Accessories,128.68,514.72,2023,514.72
1014,O01015,C0190,P050,3,2023-03-29,Operation,Accessories,626.12,1878.3600000000001,2023,1878.3600000000001
1015,O01016,C0007,P037,3,2023-03-10,Store,Home,395.48,1186.44,2023,1186.44
1016,O01017,C0180,P040,4,2023-03-15,Some,Electronics,380.06,1520.24,2023,1520.24
1017,O01018,C0448,P072,1,2023-03-20,Phone,Footwear,847.22,847.22,2023,847.22
1018,O01019,C0111,P094,4,2023-03-12,North,Electronics,613.4,2453.6,2023,2453.6
1019,O01020,C0380,P054,4,2023-03-26,Follow,Electronics,338.23,1352.92,2023,1352.92
1020,O01021,C0148,P021,4,2023-03-22,Art,Electronics,938.65,3754.6,2023,3754.6
1021,O01022,C0374,P054,2,2023-03-31,Follow,Electronics,338.23,676.46,2023,676.46
1022,O01023,C0428,P076,5,2023-03-23,Amount,Electronics,154.17,770.8499999999999,2023,770.8499999999999
1023,O01024,C0045,P019,2,2023-03-26,Feeling,Accessories,128.68,257.36,2023,257.36
1024,O01025,C0156,P061,5,2023-03-31,Stage,Clothing,155.92,779.5999999999999,2023,779.5999999999999
1025,O01026,C0172,P009,5,2023-03-29,Manage,Accessories,258.37,1291.85,2023,1291.85
1026,O01027,C0388,P049,1,2023-03-03,Town,Electronics,906.94,906.94,2023,906.94
1027,O01028,C0004,P053,3,2023-03-07,Be,Home,629.57,1888.71,2023,1888.71
1028,O01029,C0213,P023,5,2023-03-29,Seem,Footwear,71.16,355.79999999999995,2023,355.79999999999995
1029,O01030,C0237,P091,5,2023-03-29,Foot,Clothing,157.58,787.9000000000001,2023,787.9000000000001
1030,O01031,C0387,P018,2,2023-03-15,Maybe,Accessories,965.2,1930.4,2023,1930.4
1031,O01032,C0096,P049,3,2023-03-03,Town,Electronics,906.94,2720.82,2023,2720.82
1032,O01033,C0284,P063,1,2023-03-03,Table,Home,252.25,252.25,2023,252.25
1033,O01034,C0422,P039,5,2023-03-13,Bed,Clothing,441.94,2209.7,2023,2209.7
1034,O01035,C0156,P064,5,2023-03-29,Likely,Home,745.23,3726.15,2023,3726.15
1035,O01036,C0379,P060,2,2023-03-06,Management,Home,789.65,1579.3,2023,1579.3
1036,O01037,C0014,P001,2,2023-03-10,Stage,Clothing,534.93,1069.86,2023,1069.86
1037,O01038,C0135,P039,4,2023-03-31,Bed,Clothing,441.94,1767.76,2023,1767.76
1038,O01039,C0064,P084,3,2023-03-31,Pay,Home,348.97,1046.91,2023,1046.91
1039,O01040,C0214,P023,4,2023-03-03,Seem,Footwear,71.16,284.64,2023,284.64
1040,O01041,C0465,P089,2,2023-03-04,Value,Accessories,464.7,929.4,2023,929.4
1041,O01042,C0015,P016,3,2023-03-06,Mind,Footwear,929.88,2789.64,2023,2789.64
1042,O01043,C0253,P009,5,2023-03-09,Manage,Accessories,258.37,1291.85,2023,1291.85
1043,O01044,C0382,P047,5,2023-03-04,Standard,Footwear,386.97,1934.8500000000001,2023,1934.8500000000001
1044,O01045,C0247,P073,4,2023-03-23,Second,Electronics,131.85,527.4,2023,527.4
1045,O01046,C0445,P034,4,2023-03-05,Many,Electronics,525.45,2101.8,2023,2101.8
1046,O01047,C0499,P089,1,2023-03-16,Value,Accessories,464.7,464.7,2023,464.7
1047,O01048,C0192,P066,5,2023-03-05,Such,Accessories,572.04,2860.2,2023,2860.2
1048,O01049,C0050,P069,5,2023-04-28,Prepare,Accessories,345.37,1726.85,2023,1726.85
1049,O01050,C0181,P019,1,2023-04-09,Feeling,Accessories,128.68,128.68,2023,128.68
1050,O01051,C0071,P067,3,2023-04-06,Possible,Clothing,763.65,2290.95,2023,2290.95
1051,O01052,C0191,P100,4,2023-04-19,Everything,Home,922.89,3691.56,2023,3691.56
1052,O01053,C0211,P044,2,2023-04-02,Detail,Home,505.21,1010.42,2023,1010.42
1053,O01054,C0053,P028,2,2023-04-05,Work,Home,796.29,1592.58,2023,1592.58
1054,O01055,C0258,P029,2,2023-04-11,Believe,Electronics,205.62,411.24,2023,411.24
1055,O01056,C0408,P072,5,2023-04-15,Phone,Footwear,847.22,4236.1,2023,4236.1
1056,O01057,C0354,P068,5,2023-04-29,Market,Accessories,877.38,4386.9,2023,4386.9
1057,O01058,C0365,P071,1,2023-04-23,Same,Electronics,115.08,115.08,2023,115.08
1058,O01059,C0214,P059,1,2023-04-05,Network,Home,894.42,894.42,2023,894.42
1059,O01060,C0060,P017,1,2023-04-12,Happen,Accessories,831.47,831.47,2023,831.47
1060,O01061,C0246,P045,3,2023-04-06,Compare,Footwear,236.05,708.1500000000001,2023,708.1500000000001
1061,O01062,C0354,P047,2,2023-04-02,Standard,Footwear,386.97,773.94,2023,773.94
1062,O01063,C0419,P057,5,2023-04-09,On,Accessories,621.97,3109.8500000000004,2023,3109.8500000000004
1063,O01064,C0268,P098,3,2023-04-12,Decision,Accessories,567.31,1701.9299999999998,2023,1701.9299999999998
1064,O01065,C0089,P091,3,2023-04-14,Foot,Clothing,157.58,472.74,2023,472.74
1065,O01066,C0015,P096,1,2023-04-21,Service,Footwear,872.76,872.76,2023,872.76
1066,O01067,C0114,P017,2,2023-04-30,Happen,Accessories,831.47,1662.94,2023,1662.94
1067,O01068,C0353,P030,3,2023-04-12,Ask,Footwear,167.84,503.52,2023,503.52
1068,O01069,C0065,P027,2,2023-04-02,Ahead,Clothing,144.07,288.14,2023,288.14
1069,O01070,C0041,P055,1,2023-04-10,According,Footwear,143.58,143.58,2023,143.58
1070,O01071,C0040,P003,4,2023-04-10,Number,Home,339.92,1359.68,2023,1359.68
1071,O01072,C0388,P056,1,2023-04-17,While,Footwear,795.06,795.06,2023,795.06
1072,O01073,C0101,P014,1,2023-04-21,Yes,Footwear,414.78,414.78,2023,414.78
1073,O01074,C0407,P085,5,2023-04-30,Really,Electronics,185.69,928.45,2023,928.45
1074,O01075,C0304,P008,4,2023-04-03,Table,Clothing,810.83,3243.32,2023,3243.32
1075,O01076,C0061,P033,1,2023-04-17,The,Footwear,666.87,666.87,2023,666.87
1076,O01077,C0034,P039,1,2023-04-07,Bed,Clothing,441.94,441.94,2023,441.94
1077,O01078,C0387,P013,1,2023-04-25,Drive,Electronics,474.22,474.22,2023,474.22
1078,O01079,C0472,P078,2,2023-04-21,Where,Accessories,723.64,1447.28,2023,1447.28
1079,O01080,C0301,P026,2,2023-04-06,North,Accessories,842.62,1685.24,2023,1685.24
1080,O01081,C0344,P045,1,2023-04-25,Compare,Footwear,236.05,236.05,2023,236.05
1081,O01082,C0047,P019,3,2023-04-04,Feeling,Accessories,128.68,386.04,2023,386.04
1082,O01083,C0486,P075,3,2023-04-20,Some,Accessories,798.31,2394.93,2023,2394.93
1083,O01084,C0181,P021,5,2023-04-25,Art,Electronics,938.65,4693.25,2023,4693.25
1084,O01085,C0400,P094,5,2023-04-06,North,Electronics,613.4,3067.0,2023,3067.0
1085,O01086,C0124,P065,5,2023-04-18,Environmental,Electronics,38.36,191.8,2023,191.8
1086,O01087,C0035,P013,5,2023-04-11,Drive,Electronics,474.22,2371.1000000000004,2023,2371.1000000000004
1087,O01088,C0391,P002,5,2023-04-28,Least,Accessories,56.56,282.8,2023,282.8
1088,O01089,C0112,P092,2,2023-04-11,Coach,Electronics,588.3,1176.6,2023,1176.6
1089,O01090,C0494,P037,2,2023-04-27,Store,Home,395.48,790.96,2023,790.96
1090,O01091,C0462,P097,5,2023-04-28,Away,Home,932.46,4662.3,2023,4662.3
1091,O01092,C0003,P093,1,2023-04-22,Why,Clothing,508.36,508.36,2023,508.36
1092,O01093,C0474,P028,5,2023-04-26,Work,Home,796.29,3981.45,2023,3981.45
1093,O01094,C0436,P091,4,2023-04-10,Foot,Clothing,157.58,630.32,2023,630.32
1094,O01095,C0188,P090,5,2023-04-09,Perform,Electronics,947.55,4737.75,2023,4737.75
1095,O01096,C0095,P057,1,2023-04-22,On,Accessories,621.97,621.97,2023,621.97
1096,O01097,C0093,P046,4,2023-04-23,Around,Electronics,900.08,3600.32,2023,3600.32
1097,O01098,C0218,P028,5,2023-04-23,Work,Home,796.29,3981.45,2023,3981.45
1098,O01099,C0117,P053,1,2023-04-12,Be,Home,629.57,629.57,2023,629.57
1099,O01100,C0208,P063,5,2023-05-11,Table,Home,252.25,1261.25,2023,1261.25
1100,O01101,C0143,P019,4,2023-05-04,Feeling,Accessories,128.68,514.72,2023,514.72
1101,O01102,C0056,P016,3,2023-05-15,Mind,Footwear,929.88,2789.64,2023,2789.64
1102,O01103,C0251,P064,2,2023-05-04,Likely,Home,745.23,1490.46,2023,1490.46
1103,O01104,C0322,P018,1,2023-05-17,Maybe,Accessories,965.2,965.2,2023,965.2
1104,O01105,C0051,P095,1,2023-05-05,Program,Clothing,23.02,23.02,2023,23.02
1105,O01106,C0426,P009,4,2023-05-16,Manage,Accessories,258.37,1033.48,2023,1033.48
1106,O01107,C0348,P004,2,2023-05-25,Evening,Clothing,138.74,277.48,2023,277.48
1107,O01108,C0196,P078,3,2023-05-12,Where,Accessories,723.64,2170.92,2023,2170.92
1108,O01109,C0079,P039,5,2023-05-23,Bed,Clothing,441.94,2209.7,2023,2209.7
1109,O01110,C0320,P013,1,2023-05-10,Drive,Electronics,474.22,474.22,2023,474.22
1110,O01111,C0339,P097,5,2023-05-18,Away,Home,932.46,4662.3,2023,4662.3
1111,O01112,C0393,P064,4,2023-05-24,Likely,Home,745.23,2980.92,2023,2980.92
1112,O01113,C0104,P038,4,2023-05-02,Black,Electronics,817.52,3270.08,2023,3270.08
1113,O01114,C0252,P065,3,2023-05-03,Environmental,Electronics,38.36,115.08,2023,115.08
1114,O01115,C0278,P044,5,2023-05-11,Detail,Home,505.21,2526.0499999999997,2023,2526.0499999999997
1115,O01116,C0280,P003,1,2023-05-16,Number,Home,339.92,339.92,2023,339.92
1116,O01117,C0221,P016,4,2023-05-04,Mind,Footwear,929.88,3719.52,2023,3719.52
1117,O01118,C0231,P041,4,2023-05-13,Behind,Footwear,465.37,1861.48,2023,1861.48
1118,O01119,C0227,P059,1,2023-05-10,Network,Home,894.42,894.42,2023,894.42
1119,O01120,C0017,P023,5,2023-05-15,Seem,Footwear,71.16,355.79999999999995,2023,355.79999999999995
1120,O01121,C0338,P100,3,2023-05-20,Everything,Home,922.89,2768.67,2023,2768.67
1121,O01122,C0453,P091,2,2023-05-24,Foot,Clothing,157.58,315.16,2023,315.16
1122,O01123,C0252,P056,2,2023-05-10,While,Footwear,795.06,1590.12,2023,1590.12
1123,O01124,C0160,P092,4,2023-05-22,Coach,Electronics,588.3,2353.2,2023,2353.2
1124,O01125,C0250,P098,1,2023-05-27,Decision,Accessories,567.31,567.31,2023,567.31
1125,O01126,C0292,P087,4,2023-05-15,Body,Footwear,585.47,2341.88,2023,2341.88
1126,O01127,C0338,P071,5,2023-05-08,Same,Electronics,115.08,575.4,2023,575.4
1127,O01128,C0293,P061,4,2023-05-18,Stage,Clothing,155.92,623.68,2023,623.68
1128,O01129,C0288,P021,5,2023-05-14,Art,Electronics,938.65,4693.25,2023,4693.25
1129,O01130,C0029,P051,3,2023-05-10,Part,Footwear,121.31,363.93,2023,363.93
1130,O01131,C0254,P076,4,2023-05-28,Amount,Electronics,154.17,616.68,2023,616.68
1131,O01132,C0316,P087,3,2023-05-14,Body,Footwear,585.47,1756.41,2023,1756.41
1132,O01133,C0393,P037,3,2023-05-07,Store,Home,395.48,1186.44,2023,1186.44
1133,O01134,C0032,P004,5,2023-05-28,Evening,Clothing,138.74,693.7,2023,693.7
1134,O01135,C0024,P017,3,2023-05-03,Happen,Accessories,831.47,2494.41,2023,2494.41
1135,O01136,C0179,P095,5,2023-05-29,Program,Clothing,23.02,115.1,2023,115.1
1136,O01137,C0014,P098,3,2023-05-27,Decision,Accessories,567.31,1701.9299999999998,2023,1701.9299999999998
1137,O01138,C0195,P013,4,2023-05-26,Drive,Electronics,474.22,1896.88,2023,1896.88
1138,O01139,C0177,P046,4,2023-05-16,Around,Electronics,900.08,3600.32,2023,3600.32
1139,O01140,C0180,P008,2,2023-05-31,Table,Clothing,810.83,1621.66,2023,1621.66
1140,O01141,C0127,P031,3,2023-05-22,Eat,Clothing,168.44,505.32,2023,505.32
1141,O01142,C0304,P011,1,2023-05-12,Senior,Electronics,761.43,761.43,2023,761.43
1142,O01143,C0445,P040,1,2023-05-06,Some,Electronics,380.06,380.06,2023,380.06
1143,O01144,C0173,P022,1,2023-05-01,Tax,Home,185.33,185.33,2023,185.33
1144,O01145,C0276,P042,1,2023-05-22,Find,Accessories,304.87,304.87,2023,304.87
1145,O01146,C0236,P085,4,2023-05-16,Really,Electronics,185.69,742.76,2023,742.76
1146,O01147,C0291,P066,4,2023-05-22,Such,Accessories,572.04,2288.16,2023,2288.16
1147,O01148,C0137,P003,4,2023-05-04,Number,Home,339.92,1359.68,2023,1359.68
1148,O01149,C0302,P003,3,2023-05-13,Number,Home,339.92,1019.76,2023,1019.76
1149,O01150,C0194,P074,4,2023-05-15,Add,Electronics,400.3,1601.2,2023,1601.2
1150,O01151,C0166,P074,1,2023-05-17,Add,Electronics,400.3,400.3,2023,400.3
1151,O01152,C0414,P063,1,2023-05-22,Table,Home,252.25,252.25,2023,252.25
1152,O01153,C0354,P087,2,2023-05-22,Body,Footwear,585.47,1170.94,2023,1170.94
1153,O01154,C0173,P064,5,2023-05-03,Likely,Home,745.23,3726.15,2023,3726.15
1154,O01155,C0416,P098,3,2023-05-04,Decision,Accessories,567.31,1701.9299999999998,2023,1701.9299999999998
