,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,name,age,gender,city,Total_Price
956,O00957,C0264,P087,3,2023-02-24,Body,Footwear,585.47,Tracey,43,Female,North Lindafurt,1756.41
957,O00958,C0455,P007,1,2023-02-15,Finish,Clothing,325.74,Stephanie,33,Male,Danielmouth,325.74
958,O00959,C0197,P047,4,2023-02-19,Standard,Footwear,386.97,Keith,49,Male,New Lauren,1547.88
959,O00960,C0448,P027,5,2023-03-02,Ahead,Clothing,144.07,Jennifer,56,Male,New Robertville,720.3499999999999
960,O00961,C0488,P081,1,2023-03-12,Change,Accessories,695.48,Jacob,21,Female,Jacobberg,695.48
961,O00962,C0151,P054,5,2023-03-12,Follow,Electronics,338.23,Caleb,47,Female,Stuartbury,1691.15
962,O00963,C0478,P017,4,2023-03-06,Happen,Accessories,831.47,Tyrone,22,Female,Wolfefort,3325.88
963,O00964,C0178,P054,4,2023-03-21,Follow,Electronics,338.23,Robert,56,Female,Lanestad,1352.92
964,O00965,C0378,P083,1,2023-03-18,Ready,Accessories,255.54,Frank,59,Female,East Thomasshire,255.54
965,O00966,C0150,P025,1,2023-03-23,General,Accessories,576.6,Steven,21,Male,Edwardchester,576.6
966,O00967,C0012,P030,5,2023-03-03,Ask,Footwear,167.84,Todd,41,Male,Sarahchester,839.2
967,O00968,C0331,P043,4,2023-03-18,Force,Clothing,748.87,Michael,21,Male,Josephborough,2995.48
968,O00969,C0297,P044,3,2023-03-23,Detail,Home,505.21,Sarah,33,Male,East Michael,1515.6299999999999
969,O00970,C0249,P076,5,2023-03-25,Amount,Electronics,154.17,Brian,57,Male,Valeriehaven,770.8499999999999
970,O00971,C0432,P071,4,2023-03-07,Same,Electronics,115.08,Christine,43,Male,Lake Randyport,460.32
971,O00972,C0235,P039,5,2023-03-05,Bed,Clothing,441.94,Alyssa,33,Female,Sandovalberg,2209.7
972,O00973,C0068,P040,2,2023-03-11,Some,Electronics,380.06,Kathy,35,Female,Gambleport,760.12
973,O00974,C0405,P034,2,2023-03-08,Many,Electronics,525.45,Katherine,59,Female,East Mary,1050.9
974,O00975,C0248,P048,3,2023-03-18,Consumer,Clothing,545.84,Katherine,50,Male,Porterchester,1637.52
975,O00976,C0395,P007,2,2023-03-04,Finish,Clothing,325.74,Chelsea,32,Male,Foleymouth,651.48
976,O00977,C0181,P037,4,2023-03-21,Store,Home,395.48,Daniel,44,Male,Loganfurt,1581.92
977,O00978,C0490,P022,5,2023-03-16,Tax,Home,185.33,Jennifer,41,Female,Brightville,926.6500000000001
978,O00979,C0474,P021,5,2023-03-24,Art,Electronics,938.65,Jonathan,47,Male,Hartmouth,4693.25
979,O00980,C0147,P024,2,2023-03-31,Night,Footwear,742.42,Tracy,49,Male,Jeremytown,1484.84
980,O00981,C0430,P091,2,2023-03-25,Foot,Clothing,157.58,Angela,36,Female,Lake Lee,315.16
981,O00982,C0083,P031,1,2023-03-19,Eat,Clothing,168.44,Amanda,62,Female,Port Ronaldshire,168.44
982,O00983,C0022,P041,5,2023-03-28,Behind,Footwear,465.37,Brian,55,Female,Oliviaburgh,2326.85
983,O00984,C0065,P057,3,2023-03-31,On,Accessories,621.97,Samuel,59,Female,South Destiny,1865.91
984,O00985,C0190,P024,2,2023-03-23,Night,Footwear,742.42,Lauren,54,Female,Isabellaton,1484.84
985,O00986,C0288,P091,1,2023-03-07,Foot,Clothing,157.58,Chelsea,42,Male,Fieldsport,157.58
986,O00987,C0341,P041,3,2023-03-25,Behind,Footwear,465.37,Nicholas,58,Female,Wardhaven,1396.1100000000001
987,O00988,C0076,P048,4,2023-03-24,Consumer,Clothing,545.84,Susan,32,Male,West Marcus,2183.36
988,O00989,C0277,P021,5,2023-03-25,Art,Electronics,938.65,James,37,Female,West Melissaville,4693.25
989,O00990,C0155,P016,1,2023-03-08,Mind,Footwear,929.88,Kayla,62,Male,Thompsonborough,929.88
990,O00991,C0208,P064,2,2023-03-11,Likely,Home,745.23,Brenda,45,Female,West Michellechester,1490.46
991,O00992,C0486,P059,3,2023-03-12,Network,Home,894.42,Jasmine,22,Male,East Kristen,2683.2599999999998
992,O00993,C0080,P001,5,2023-03-29,Stage,Clothing,534.93,Deborah,57,Male,Deborahton,2674.6499999999996
993,O00994,C0500,P065,3,2023-03-09,Environmental,Electronics,38.36,Jasmine,50,Male,North Mark,115.08
994,O00995,C0332,P091,3,2023-03-17,Foot,Clothing,157.58,Thomas,52,Male,Port Cassidy,472.74
995,O00996,C0243,P038,5,2023-03-22,Black,Electronics,817.52,Margaret,36,Male,Allenside,4087.6
996,O00997,C0342,P019,5,2023-03-14,Feeling,Accessories,128.68,Rachel,54,Male,Calebtown,643.4000000000001
997,O00998,C0374,P057,3,2023-03-09,On,Accessories,621.97,Rodney,26,Female,Jamesborough,1865.91
998,O00999,C0353,P015,4,2023-03-02,Strategy,Home,352.12,David,20,Female,Mooreland,1408.48
999,O01000,C0461,P006,2,2023-03-03,Keep,Electronics,990.01,Michele,22,Female,North Keith,1980.02
1000,O01001,C0348,P071,1,2023-03-12,Same,Electronics,115.08,Misty,50,Female,Elliottburgh,115.08
1001,O01002,C0158,P004,4,2023-03-12,Evening,Clothing,138.74,William,46,Female,Port Kimberlytown,554.96
1002,O01003,C0317,P029,4,2023-03-15,Believe,Electronics,205.62,Angela,55,Male,South Jesusfort,822.48
1003,O01004,C0183,P012,3,2023-03-16,Section,Footwear,597.66,Brett,58,Female,North Samuelfort,1792.98
1004,O01005,C0029,P078,2,2023-03-17,Where,Accessories,723.64,Denise,42,Female,Darrellshire,1447.28
1005,O01006,C0299,P068,2,2023-03-17,Market,Accessories,877.38,Robert,53,Female,Waynemouth,1754.76
1006,O01007,C0401,P099,3,2023-03-27,So,Electronics,698.17,Gregory,39,Female,Deborahbury,2094.5099999999998
1007,O01008,C0101,P003,1,2023-03-04,Number,Home,339.92,Susan,25,Female,Rosaleschester,339.92
1008,O01009,C0276,P058,1,2023-03-16,Job,Accessories,535.79,Angela,20,Male,Mcdonaldfurt,535.79
1009,O01010,C0500,P066,4,2023-03-23,Such,Accessories,572.04,Jasmine,50,Male,North Mark,2288.16
1010,O01011,C0100,P063,3,2023-03-18,Table,Home,252.25,Natalie,61,Male,East Earlfort,756.75
1011,O01012,C0309,P078,5,2023-03-22,Where,Accessories,723.64,Danielle,34,Male,Mitchellshire,3618.2
1012,O01013,C0484,P008,3,2023-03-27,Table,Clothing,810.83,Edward,49,Female,West Pamelahaven,2432.4900000000002
1013,O01014,C0204,P019,4,2023-03-18,Feeling,Accessories,128.68,Leah,54,Female,Fosterchester,514.72
1014,O01015,C0190,P050,3,2023-03-29,Operation,Accessories,626.12,Lauren,54,Female,Isabellaton,1878.3600000000001
1015,O01016,C0007,P037,3,2023-03-10,Store,Home,395.48,James,56,Male,South Stacy,1186.44
1016,O01017,C0180,P040,4,2023-03-15,Some,Electronics,380.06,John,18,Male,Hollyland,1520.24
1017,O01018,C0448,P072,1,2023-03-20,Phone,Footwear,847.22,Jennifer,56,Male,New Robertville,847.22
1018,O01019,C0111,P094,4,2023-03-12,North,Electronics,613.4,Paul,56,Male,Lake Laurenberg,2453.6
1019,O01020,C0380,P054,4,2023-03-26,Follow,Electronics,338.23,Megan,52,Male,Tinaville,1352.92
1020,O01021,C0148,P021,4,2023-03-22,Art,Electronics,938.65,Peter,56,Female,Lake James,3754.6
1021,O01022,C0374,P054,2,2023-03-31,Follow,Electronics,338.23,Rodney,26,Female,Jamesborough,676.46
1022,O01023,C0428,P076,5,2023-03-23,Amount,Electronics,154.17,Robert,36,Male,Waltertown,770.8499999999999
1023,O01024,C0045,P019,2,2023-03-26,Feeling,Accessories,128.68,Antonio,42,Female,North Jenniferburgh,257.36
1024,O01025,C0156,P061,5,2023-03-31,Stage,Clothing,155.92,Lauren,32,Male,Port Kathryn,779.5999999999999
1025,O01026,C0172,P009,5,2023-03-29,Manage,Accessories,258.37,Kelsey,61,Female,Karihaven,1291.85
1026,O01027,C0388,P049,1,2023-03-03,Town,Electronics,906.94,Carrie,18,Male,Turnerborough,906.94
1027,O01028,C0004,P053,3,2023-03-07,Be,Home,629.57,Sheri,60,Male,West Megan,1888.71
1028,O01029,C0213,P023,5,2023-03-29,Seem,Footwear,71.16,Danielle,18,Female,Georgeton,355.79999999999995
1029,O01030,C0237,P091,5,2023-03-29,Foot,Clothing,157.58,Tamara,20,Male,West Davidburgh,787.9000000000001
1030,O01031,C0387,P018,2,2023-03-15,Maybe,Accessories,965.2,Zachary,37,Male,Port Matthew,1930.4
1031,O01032,C0096,P049,3,2023-03-03,Town,Electronics,906.94,Keith,24,Male,North Billy,2720.82
1032,O01033,C0284,P063,1,2023-03-03,Table,Home,252.25,Robert,55,Male,Hoffmanberg,252.25
1033,O01034,C0422,P039,5,2023-03-13,Bed,Clothing,441.94,Lisa,52,Female,Natalieview,2209.7
1034,O01035,C0156,P064,5,2023-03-29,Likely,Home,745.23,Lauren,32,Male,Port Kathryn,3726.15
1035,O01036,C0379,P060,2,2023-03-06,Management,Home,789.65,Roger,43,Female,Contreraschester,1579.3
1036,O01037,C0014,P001,2,2023-03-10,Stage,Clothing,534.93,Lindsey,57,Male,Robertberg,1069.86
1037,O01038,C0135,P039,4,2023-03-31,Bed,Clothing,441.94,Elizabeth,18,Female,West Sheilafort,1767.76
1038,O01039,C0064,P084,3,2023-03-31,Pay,Home,348.97,James,23,Female,Jefferyshire,1046.91
1039,O01040,C0214,P023,4,2023-03-03,Seem,Footwear,71.16,Jennifer,36,Male,Judithstad,284.64
1040,O01041,C0465,P089,2,2023-03-04,Value,Accessories,464.7,Tyler,22,Male,New Crystalhaven,929.4
1041,O01042,C0015,P016,3,2023-03-06,Mind,Footwear,929.88,Larry,41,Male,Lake Tammyland,2789.64
1042,O01043,C0253,P009,5,2023-03-09,Manage,Accessories,258.37,Jill,18,Female,Shanestad,1291.85
1043,O01044,C0382,P047,5,2023-03-04,Standard,Footwear,386.97,Courtney,41,Female,Port Diana,1934.8500000000001
1044,O01045,C0247,P073,4,2023-03-23,Second,Electronics,131.85,Keith,58,Female,Port Lydiamouth,527.4
1045,O01046,C0445,P034,4,2023-03-05,Many,Electronics,525.45,Charles,62,Male,Whiteville,2101.8
1046,O01047,C0499,P089,1,2023-03-16,Value,Accessories,464.7,Rachel,52,Male,Anthonymouth,464.7
1047,O01048,C0192,P066,5,2023-03-05,Such,Accessories,572.04,John,59,Female,West Dustinhaven,2860.2
1048,O01049,C0050,P069,5,2023-04-28,Prepare,Accessories,345.37,Sharon,37,Female,Paulton,1726.85
1049,O01050,C0181,P019,1,2023-04-09,Feeling,Accessories,128.68,Daniel,44,Male,Loganfurt,128.68
1050,O01051,C0071,P067,3,2023-04-06,Possible,Clothing,763.65,Jacqueline,51,Male,South Evan,2290.95
1051,O01052,C0191,P100,4,2023-04-19,Everything,Home,922.89,Emily,50,Female,West Jeffreyberg,3691.56
1052,O01053,C0211,P044,2,2023-04-02,Detail,Home,505.21,Allen,49,Female,New Shannon,1010.42
1053,O01054,C0053,P028,2,2023-04-05,Work,Home,796.29,James,24,Male,Maysborough,1592.58
1054,O01055,C0258,P029,2,2023-04-11,Believe,Electronics,205.62,Paul,48,Female,East Amyton,411.24
1055,O01056,C0408,P072,5,2023-04-15,Phone,Footwear,847.22,Zachary,60,Female,East Kellyfort,4236.1
1056,O01057,C0354,P068,5,2023-04-29,Market,Accessories,877.38,Bryan,35,Male,Port Amyfurt,4386.9
1057,O01058,C0365,P071,1,2023-04-23,Same,Electronics,115.08,David,40,Female,East Kevinport,115.08
1058,O01059,C0214,P059,1,2023-04-05,Network,Home,894.42,Jennifer,36,Male,Judithstad,894.42
1059,O01060,C0060,P017,1,2023-04-12,Happen,Accessories,831.47,Russell,53,Female,East Jonathon,831.47
1060,O01061,C0246,P045,3,2023-04-06,Compare,Footwear,236.05,Kevin,24,Male,East Joelshire,708.1500000000001
1061,O01062,C0354,P047,2,2023-04-02,Standard,Footwear,386.97,Bryan,35,Male,Port Amyfurt,773.94
1062,O01063,C0419,P057,5,2023-04-09,On,Accessories,621.97,Joseph,49,Female,Wilsonville,3109.8500000000004
1063,O01064,C0268,P098,3,2023-04-12,Decision,Accessories,567.31,Gary,22,Female,Youngborough,1701.9299999999998
1064,O01065,C0089,P091,3,2023-04-14,Foot,Clothing,157.58,Dillon,62,Male,Port Catherineside,472.74
1065,O01066,C0015,P096,1,2023-04-21,Service,Footwear,872.76,Larry,41,Male,Lake Tammyland,872.76
1066,O01067,C0114,P017,2,2023-04-30,Happen,Accessories,831.47,Chelsea,24,Male,Thomaschester,1662.94
1067,O01068,C0353,P030,3,2023-04-12,Ask,Footwear,167.84,David,20,Female,Mooreland,503.52
1068,O01069,C0065,P027,2,2023-04-02,Ahead,Clothing,144.07,Samuel,59,Female,South Destiny,288.14
1069,O01070,C0041,P055,1,2023-04-10,According,Footwear,143.58,Teresa,26,Male,Rojaston,143.58
1070,O01071,C0040,P003,4,2023-04-10,Number,Home,339.92,Wayne,38,Female,Catherineshire,1359.68
1071,O01072,C0388,P056,1,2023-04-17,While,Footwear,795.06,Carrie,18,Male,Turnerborough,795.06
1072,O01073,C0101,P014,1,2023-04-21,Yes,Footwear,414.78,Susan,25,Female,Rosaleschester,414.78
1073,O01074,C0407,P085,5,2023-04-30,Really,Electronics,185.69,Adrian,32,Female,South Jeffreychester,928.45
1074,O01075,C0304,P008,4,2023-04-03,Table,Clothing,810.83,Scott,38,Male,Rosemouth,3243.32
1075,O01076,C0061,P033,1,2023-04-17,The,Footwear,666.87,Tonya,57,Female,New Joannburgh,666.87
1076,O01077,C0034,P039,1,2023-04-07,Bed,Clothing,441.94,Raymond,32,Male,Torresshire,441.94
1077,O01078,C0387,P013,1,2023-04-25,Drive,Electronics,474.22,Zachary,37,Male,Port Matthew,474.22
1078,O01079,C0472,P078,2,2023-04-21,Where,Accessories,723.64,Julia,53,Male,Port Barbaraburgh,1447.28
1079,O01080,C0301,P026,2,2023-04-06,North,Accessories,842.62,Kevin,21,Female,Priceberg,1685.24
1080,O01081,C0344,P045,1,2023-04-25,Compare,Footwear,236.05,Samuel,46,Male,Hayesshire,236.05
1081,O01082,C0047,P019,3,2023-04-04,Feeling,Accessories,128.68,Anthony,26,Male,Port Elizabethmouth,386.04
1082,O01083,C0486,P075,3,2023-04-20,Some,Accessories,798.31,Jasmine,22,Male,East Kristen,2394.93
1083,O01084,C0181,P021,5,2023-04-25,Art,Electronics,938.65,Daniel,44,Male,Loganfurt,4693.25
1084,O01085,C0400,P094,5,2023-04-06,North,Electronics,613.4,Stephanie,40,Male,Nicolehaven,3067.0
1085,O01086,C0124,P065,5,2023-04-18,Environmental,Electronics,38.36,Tara,61,Female,West Heather,191.8
1086,O01087,C0035,P013,5,2023-04-11,Drive,Electronics,474.22,Michael,64,Male,South Matthewmouth,2371.1000000000004
1087,O01088,C0391,P002,5,2023-04-28,Least,Accessories,56.56,Lindsay,33,Male,Whiteport,282.8
1088,O01089,C0112,P092,2,2023-04-11,Coach,Electronics,588.3,Shawn,58,Female,Kimfurt,1176.6
1089,O01090,C0494,P037,2,2023-04-27,Store,Home,395.48,Kristi,49,Female,South Jamie,790.96
1090,O01091,C0462,P097,5,2023-04-28,Away,Home,932.46,Jerry,64,Female,South Katrinastad,4662.3
1091,O01092,C0003,P093,1,2023-04-22,Why,Clothing,508.36,Ellen,32,Male,South Thomasmouth,508.36
1092,O01093,C0474,P028,5,2023-04-26,Work,Home,796.29,Jonathan,47,Male,Hartmouth,3981.45
1093,O01094,C0436,P091,4,2023-04-10,Foot,Clothing,157.58,Joseph,26,Female,West Charlesshire,630.32
1094,O01095,C0188,P090,5,2023-04-09,Perform,Electronics,947.55,Mark,44,Male,Port Tammyborough,4737.75
1095,O01096,C0095,P057,1,2023-04-22,On,Accessories,621.97,Juan,42,Female,Patriciamouth,621.97
1096,O01097,C0093,P046,4,2023-04-23,Around,Electronics,900.08,Laura,62,Male,Priceside,3600.32
1097,O01098,C0218,P028,5,2023-04-23,Work,Home,796.29,Theodore,49,Male,East Mirandafurt,3981.45
1098,O01099,C0117,P053,1,2023-04-12,Be,Home,629.57,Daniel,29,Male,Scottbury,629.57
1099,O01100,C0208,P063,5,2023-05-11,Table,Home,252.25,Brenda,45,Female,West Michellechester,1261.25
1100,O01101,C0143,P019,4,2023-05-04,Feeling,Accessories,128.68,Marissa,32,Male,Matthewston,514.72
1101,O01102,C0056,P016,3,2023-05-15,Mind,Footwear,929.88,Sarah,64,Male,Christiantown,2789.64
1102,O01103,C0251,P064,2,2023-05-04,Likely,Home,745.23,Veronica,35,Female,Garciahaven,1490.46
1103,O01104,C0322,P018,1,2023-05-17,Maybe,Accessories,965.2,Russell,51,Male,Port Derek,965.2
1104,O01105,C0051,P095,1,2023-05-05,Program,Clothing,23.02,John,45,Female,Hamptonmouth,23.02
1105,O01106,C0426,P009,4,2023-05-16,Manage,Accessories,258.37,Desiree,59,Male,Anthonymouth,1033.48
1106,O01107,C0348,P004,2,2023-05-25,Evening,Clothing,138.74,Misty,50,Female,Elliottburgh,277.48
1107,O01108,C0196,P078,3,2023-05-12,Where,Accessories,723.64,Deanna,49,Female,Glassshire,2170.92
1108,O01109,C0079,P039,5,2023-05-23,Bed,Clothing,441.94,Wanda,40,Male,Lake Nancy,2209.7
1109,O01110,C0320,P013,1,2023-05-10,Drive,Electronics,474.22,Lance,44,Male,Port Monicamouth,474.22
1110,O01111,C0339,P097,5,2023-05-18,Away,Home,932.46,Cynthia,23,Male,South Baileyfurt,4662.3
1111,O01112,C0393,P064,4,2023-05-24,Likely,Home,745.23,Barry,29,Male,East Christopher,2980.92
1112,O01113,C0104,P038,4,2023-05-02,Black,Electronics,817.52,Wayne,34,Female,South Luismouth,3270.08
1113,O01114,C0252,P065,3,2023-05-03,Environmental,Electronics,38.36,April,57,Female,South Joyton,115.08
1114,O01115,C0278,P044,5,2023-05-11,Detail,Home,505.21,Ricardo,41,Male,East Robin,2526.0499999999997
1115,O01116,C0280,P003,1,2023-05-16,Number,Home,339.92,James,41,Male,Debramouth,339.92
1116,O01117,C0221,P016,4,2023-05-04,Mind,Footwear,929.88,Hannah,21,Male,North Johnfurt,3719.52
1117,O01118,C0231,P041,4,2023-05-13,Behind,Footwear,465.37,Allison,33,Male,Holmesmouth,1861.48
1118,O01119,C0227,P059,1,2023-05-10,Network,Home,894.42,Steve,51,Male,Stewartchester,894.42
1119,O01120,C0017,P023,5,2023-05-15,Seem,Footwear,71.16,Desiree,39,Male,Moorestad,355.79999999999995
1120,O01121,C0338,P100,3,2023-05-20,Everything,Home,922.89,James,63,Male,Davidberg,2768.67
1121,O01122,C0453,P091,2,2023-05-24,Foot,Clothing,157.58,Jasmine,29,Male,West Katrina,315.16
1122,O01123,C0252,P056,2,2023-05-10,While,Footwear,795.06,April,57,Female,South Joyton,1590.12
1123,O01124,C0160,P092,4,2023-05-22,Coach,Electronics,588.3,Kelly,30,Female,Gomezfurt,2353.2
1124,O01125,C0250,P098,1,2023-05-27,Decision,Accessories,567.31,Ralph,56,Male,Maddenfurt,567.31
1125,O01126,C0292,P087,4,2023-05-15,Body,Footwear,585.47,Rebecca,35,Female,East Edward,2341.88
1126,O01127,C0338,P071,5,2023-05-08,Same,Electronics,115.08,James,63,Male,Davidberg,575.4
1127,O01128,C0293,P061,4,2023-05-18,Stage,Clothing,155.92,James,63,Female,Harperport,623.68
1128,O01129,C0288,P021,5,2023-05-14,Art,Electronics,938.65,Chelsea,42,Male,Fieldsport,4693.25
1129,O01130,C0029,P051,3,2023-05-10,Part,Footwear,121.31,Denise,42,Female,Darrellshire,363.93
1130,O01131,C0254,P076,4,2023-05-28,Amount,Electronics,154.17,Theresa,28,Female,Lake Beckyfort,616.68
1131,O01132,C0316,P087,3,2023-05-14,Body,Footwear,585.47,Rodney,55,Male,Francischester,1756.41
1132,O01133,C0393,P037,3,2023-05-07,Store,Home,395.48,Barry,29,Male,East Christopher,1186.44
1133,O01134,C0032,P004,5,2023-05-28,Evening,Clothing,138.74,Matthew,45,Female,Lake James,693.7
1134,O01135,C0024,P017,3,2023-05-03,Happen,Accessories,831.47,Amber,38,Male,Travisfurt,2494.41
1135,O01136,C0179,P095,5,2023-05-29,Program,Clothing,23.02,Jennifer,50,Female,Howardton,115.1
1136,O01137,C0014,P098,3,2023-05-27,Decision,Accessories,567.31,Lindsey,57,Male,Robertberg,1701.9299999999998
1137,O01138,C0195,P013,4,2023-05-26,Drive,Electronics,474.22,Jason,32,Female,North Brandonport,1896.88
1138,O01139,C0177,P046,4,2023-05-16,Around,Electronics,900.08,Michael,42,Male,Johnsonborough,3600.32
1139,O01140,C0180,P008,2,2023-05-31,Table,Clothing,810.83,John,18,Male,Hollyland,1621.66
1140,O01141,C0127,P031,3,2023-05-22,Eat,Clothing,168.44,Brittney,44,Male,Beltranview,505.32
1141,O01142,C0304,P011,1,2023-05-12,Senior,Electronics,761.43,Scott,38,Male,Rosemouth,761.43
1142,O01143,C0445,P040,1,2023-05-06,Some,Electronics,380.06,Charles,62,Male,Whiteville,380.06
1143,O01144,C0173,P022,1,2023-05-01,Tax,Home,185.33,Anthony,37,Female,Carrilloberg,185.33
1144,O01145,C0276,P042,1,2023-05-22,Find,Accessories,304.87,Angela,20,Male,Mcdonaldfurt,304.87
1145,O01146,C0236,P085,4,2023-05-16,Really,Electronics,185.69,Dana,46,Male,Stephenfort,742.76
1146,O01147,C0291,P066,4,2023-05-22,Such,Accessories,572.04,Rebecca,46,Male,Susanside,2288.16
1147,O01148,C0137,P003,4,2023-05-04,Number,Home,339.92,Audrey,43,Female,Mooreside,1359.68
1148,O01149,C0302,P003,3,2023-05-13,Number,Home,339.92,James,50,Female,East Frank,1019.76
1149,O01150,C0194,P074,4,2023-05-15,Add,Electronics,400.3,Adam,41,Female,East Danamouth,1601.2
1150,O01151,C0166,P074,1,2023-05-17,Add,Electronics,400.3,Henry,59,Male,Dustinburgh,400.3
1151,O01152,C0414,P063,1,2023-05-22,Table,Home,252.25,Rachel,22,Female,New Elizabethland,252.25
1152,O01153,C0354,P087,2,2023-05-22,Body,Footwear,585.47,Bryan,35,Male,Port Amyfurt,1170.94
1153,O01154,C0173,P064,5,2023-05-03,Likely,Home,745.23,Anthony,37,Female,Carrilloberg,3726.15
1154,O01155,C0416,P098,3,2023-05-04,Decision,Accessories,567.31,Derek,21,Male,North Mary,1701.9299999999998
1155,O01156,C0086,P079,3,2023-05-05,Dream,Clothing,721.44,Kristen,41,Male,Lake Vicki,2164.32
1156,O01157,C0187,P056,2,2023-05-13,While,Footwear,795.06,Joel,25,Male,Lake Aliceburgh,1590.12
1157,O01158,C0255,P082,1,2023-05-13,West,Footwear,545.01,Jessica,45,Female,Ramoschester,545.01
1158,O01159,C0431,P069,2,2023-05-23,Prepare,Accessories,345.37,Scott,45,Female,Popeburgh,690.74
1159,O01160,C0148,P034,1,2023-05-19,Many,Electronics,525.45,Peter,56,Female,Lake James,525.45
1160,O01161,C0153,P074,4,2023-05-04,Add,Electronics,400.3,Marissa,40,Female,Ashleyfurt,1601.2
1161,O01162,C0412,P029,5,2023-05-24,Believe,Electronics,205.62,Brandon,61,Male,New Lauraberg,1028.1
1162,O01163,C0381,P012,5,2023-05-30,Section,Footwear,597.66,Lisa,42,Female,Branditon,2988.2999999999997
1163,O01164,C0049,P076,3,2023-05-29,Amount,Electronics,154.17,Olivia,19,Male,Joshuabury,462.51
1164,O01165,C0140,P009,5,2023-05-06,Manage,Accessories,258.37,Aaron,44,Female,North Felicia,1291.85
1165,O01166,C0411,P068,4,2023-05-03,Market,Accessories,877.38,Kent,25,Male,East Adamfort,3509.52
1166,O01167,C0219,P027,3,2023-05-12,Ahead,Clothing,144.07,Steven,23,Female,West Dave,432.21
1167,O01168,C0408,P010,3,2023-05-07,Able,Home,683.1,Zachary,60,Female,East Kellyfort,2049.3
1168,O01169,C0259,P039,4,2023-05-11,Bed,Clothing,441.94,Stephanie,47,Female,East Jenniferfurt,1767.76
1169,O01170,C0340,P070,3,2023-05-07,Country,Home,822.15,Daniel,52,Male,Garciaberg,2466.45
1170,O01171,C0103,P054,4,2023-05-20,Follow,Electronics,338.23,Deborah,28,Male,Nicolechester,1352.92
